article group;article group name;item number;article description;supplier;supplier's item number;EAN number 1;EAN number 2;EAN number 3;EAN number 4;EAN number 5;EAN number 6;retail price;availability (tendency);mark new prices;price changes;deleted items;kits;partner programme
BEC;Photometers & accessories;643615;Sekonic L-478 D Litemaster Pro;Sekonic;100394;4962294011468;;;;;;230.79;available;;;;0;
BEC;Photometers & accessories;643622;Sekonic L-478 DR Litemaster Pro;Sekonic;100395;4962294011475;;;;;;268.78;available;;;;0;
BEC;Photometers & accessories;644791;Kenko Auto Digital Meter KFM-2200;Kenko;KEB-KFM220;4961607901366;;;;;;408.20;available;;;;0;
BEC;Photometers & accessories;645113;Gossen Digisix 2;Gossen;H262A;0719821353911;4012932123784;;;;;121.59;available;;;;0;
BEC;Photometers & accessories;645120;Gossen Digiflash 2;Gossen;H263A;0719821353928;4012932123791;;;;;158.77;awaiting;;;;0;
BEC;Photometers & accessories;645127;Gossen Digipro F2;Gossen;H261A;4012932123807;;;;;;241.98;available;;;;0;
BEC;Photometers & accessories;645134;Gossen Spare battery for Digisky;Gossen;V070A;4012932123845;;;;;;17.88;available;;;;0;
BEC;Photometers & accessories;739291;Sekonic 5° Viewfinder for Litemaster Pro-478D/DR;Sekonic;JQ87;4962294014643;;;;;;95.17;available;;;;0;
BEC;Photometers & accessories;740124;Gossen Sixtomat F2;Gossen;H264A;0719821373070;4012932124989;;;;;166.59;available;;;;0;
BEC;Photometers & accessories;749719;Sekonic L-308 S Flashmate;Sekonic;100357;4962294011345;;;;;;152.14;available;;;;0;
BEC;Photometers & accessories;814590;Sekonic L-398 A Studio DeluxeIII;Sekonic;400097;4962294011116;4962294011352;;;;;130.67;available;;;;0;
BEC;Photometers & accessories;884394;Sekonic C-700 SpectroMaster;Sekonic;100385;4962294011581;;;;;;837.49;available;;;;0;
BEC;Photometers & accessories;884401;Sekonic C-700R SpectroMaster;Sekonic;100386;4962294011598;;;;;;957.21;available;;;;0;
BEE;Sports optics & accessories;145271;Olympus Urban 10-30x25 Zoom PCI;Olympus;017147;0050332134157;;;;;;83.79;available;;;;0;
BEE;Sports optics & accessories;145278;Olympus Urban  8-16x25 Zoom PCI;Olympus;017146;0050332134140;;;;;;72.31;available;;;;0;
BEE;Sports optics & accessories;168014;Nikon Sportstar EX  8x25 black;Nikon;BAA710AA;0018208086139;0018208086672;4571137582289;;;;68.12;available;;;;0;
BEE;Sports optics & accessories;168021;Nikon Sportstar EX 10x25 black;Nikon;BAA711AA;0018208086146;4571137582296;;;;;70.29;available;;;;0;
BEE;Sports optics & accessories;178395;Olympus  8-16x40 Zoom DPS I;Olympus;N1240582;0050332140899;;;;;;65.86;awaiting;;;;0;
BEE;Sports optics & accessories;212058;Nikon Fieldscope ED 50;Nikon;BDA121AA;0018208083039;4571137581800;;;;;245.92;available;;;;0;
BEE;Sports optics & accessories;212065;Nikon Fieldscope ED 50 A;Nikon;BDA126AA;0018208083046;;;;;;268.02;awaiting;;;;0;
BEE;Sports optics & accessories;212121;Nikon Okular MC 13-40x / 20-60x / 25-75x;Nikon;BDB90075;0018208074679;4571137580070;;;;;231.33;available;;;;0;
BEE;Sports optics & accessories;228487;Dörr Alpina Pro  8-20x50 ZCF GA;Dörr;536080;4000461010323;;;;;;39.90;available;;;;0;
BEE;Sports optics & accessories;228828;Canon Binocular 15x50 IS AW;Canon;4625A015;4960999302140;8714574963716;;;;;841.80;available;;;;0;
BEE;Sports optics & accessories;228842;Canon Binocular 18x50 IS AW;Canon;4624A014;4960999302157;8714574963730;;;;;998.51;available;;;;0;
BEE;Sports optics & accessories;347634;Nikon High Grade Light  8x42 DCF WP;Nikon;BAA225AA;4571137580797;;;;;;740.71;available;;;;0;
BEE;Sports optics & accessories;347641;Nikon High Grade Light 10x42 DCF WP;Nikon;BAA226AA;4571137580803;;;;;;823.52;available;;;;0;
BEE;Sports optics & accessories;347648;Nikon High Grade Light  8x32 DCF WP;Nikon;BAA228AA;4571137580810;;;;;;641.60;available;;;;0;
BEE;Sports optics & accessories;347662;Nikon High Grade Light  8x20 DCF WP;Nikon;BAA230AA;4571137580834;;;;;;287.70;available;;;;0;
BEE;Sports optics & accessories;347669;Nikon High Grade Light 10x25 DCF WP;Nikon;BAA231AA;4571137580841;;;;;;297.43;available;;;;0;
BEE;Sports optics & accessories;398298;Canon Binocular  8x25 IS;Canon;7562A019;4960999042350;4960999042367;8714574963808;;;;244.02;available;;;;0;
BEE;Sports optics & accessories;418054;Nikon 4x10 DCF black;Nikon;BAA750EA;0182080873580;4571137583224;4571137584450;;;;79.15;available;;;;0;
BEE;Sports optics & accessories;425738;Olympus Pocket  8x21 DPCI silver;Olympus;17214;0050332134164;;;;;;34.41;available;;;;0;
BEE;Sports optics & accessories;425745;Olympus Pocket 10x21 DPCI silver;Olympus;17064;0050332134171;;;;;;37.63;available;;;;0;
BEE;Sports optics & accessories;430850;Olympus Slim  8x21 RC II Champagne Gold;Olympus;N3852292;4545350029845;;;;;;36.03;available;;;;0;
BEE;Sports optics & accessories;430857;Olympus Slim  8x21 RC II Pearl White;Olympus;N3852392;4545350029852;;;;;;36.03;available;;;;0;
BEE;Sports optics & accessories;430864;Olympus Slim  8x21 RC II Metal Magenta;Olympus;N3852492;4545350029869;;;;;;36.03;available;;;;0;
BEE;Sports optics & accessories;430871;Olympus Slim 10x21 RC II Dark Silver;Olympus;N3852192;4545350029838;;;;;;48.21;available;;;;0;
BEE;Sports optics & accessories;472808;Braun Trekking           8x32 WP;Braun Phototechnik;20154;4000567201540;;;;;;81.92;awaiting;;;;0;
BEE;Sports optics & accessories;472822;Braun Trekking          10x32 WP;Braun Phototechnik;20155;4000567201557;;;;;;79.19;available;;;;0;
BEE;Sports optics & accessories;472829;Braun Premium            8x42 WP;Braun Phototechnik;20156;4000567201564;;;;;;109.26;awaiting;;;;0;
BEE;Sports optics & accessories;472836;Braun Premium           10x42 WP;Braun Phototechnik;20157;4000567201571;;;;;;116.55;available;;;;0;
BEE;Sports optics & accessories;484526;Carson JD-718     miniscout 7x18;Carson;JD-718;4250138214329;;;;;;19.35;available;;;;0;
BEE;Sports optics & accessories;484533;Carson JD-822         Scout 8x22;Carson;JD-822;0750668005533;4250135214421;4250138214428;;;;24.20;available;;;;0;
BEE;Sports optics & accessories;484540;Carson JD-025   Scout Plus 10x25;Carson;JD-025;4250138214527;;;;;;31.96;available;;;;0;
BEE;Sports optics & accessories;492464;Nikon Action EX 7x35 CF;Nikon;BAA660AA;0018208723782;4571137580377;;;;;112.41;awaiting;;;;0;
BEE;Sports optics & accessories;492471;Nikon Action EX 7x50 CF;Nikon;BAA662AA;0018208753925;4571137580391;;;;;125.91;available;;;;0;
BEE;Sports optics & accessories;492478;Nikon Action EX 8x40 CF;Nikon;BAA661AA;0018208723850;4571137580384;;;;;117.30;available;;;;0;
BEE;Sports optics & accessories;492492;Nikon Action EX 10x50 CF;Nikon;BAA663AA;0018208724536;4571137580407;;;;;137.54;available;;;;0;
BEE;Sports optics & accessories;492499;Nikon Action EX 12x50 CF;Nikon;BAA664AA;0018208724604;4571137580414;;;;;140.93;available;;;;0;
BEE;Sports optics & accessories;492506;Nikon Action EX 16x50 CF;Nikon;BAA665AA;0018208724772;4571137580421;;;;;172.77;available;;;;0;
BEE;Sports optics & accessories;507465;Carson HU-401 Adventure Pak;Carson;HU-401;0750668005175;4250138222522;;;;;19.35;available;;;;0;
BEE;Sports optics & accessories;515079;Dörr Prolux  8x21;Dörr;544150;4000461008214;;;;;;6.20;available;;;;0;
BEE;Sports optics & accessories;515086;Dörr Prolux 10x25;Dörr;544200;4000461008221;;;;;;6.60;available;;;;0;
BEE;Sports optics & accessories;515093;Dörr Alpina Pro  7x50 GA black;Dörr;536030;4000461007927;;;;;;22.00;available;;;;0;
BEE;Sports optics & accessories;515100;Dörr Alpina Pro 10x50 GA black;Dörr;536040;4000461007934;;;;;;22.00;awaiting;;;;0;
BEE;Sports optics & accessories;515107;Dörr Alpina Pro 10-30x60;Dörr;537100;4000461015847;;;;;;48.50;available;;;;0;
BEE;Sports optics & accessories;515121;Dörr Alpina Pro  8x40 GA black;Dörr;536020;4000461007910;;;;;;16.90;available;;;;0;
BEE;Sports optics & accessories;515128;Dörr Alpina Pro 12x50 GA black;Dörr;536050;4000461010194;;;;;;23.90;available;;;;0;
BEE;Sports optics & accessories;515135;Dörr Alpina Pro 20x50 GA black;Dörr;536070;4000461017551;;;;;;23.90;awaiting;;;;0;
BEE;Sports optics & accessories;515361;Nikon FSB 8;Nikon;BDB90159;0018208083466;0182080834666;4571137584498;;;;68.87;available;;;;0;
BEE;Sports optics & accessories;532070;Olympus Slim  8x21 RC II WP Blue;Olympus;V501013UE000;4545350038304;;;;;;46.85;available;;;;0;
BEE;Sports optics & accessories;532091;Olympus Slim  8x21 RC II WP Magenta;Olympus;V501013RE000;4545350038298;;;;;;46.85;available;;;;0;
BEE;Sports optics & accessories;532098;Olympus Slim  8x21 RC II WP Olive Green;Olympus;V501013EE000;4545350038311;;;;;;46.85;available;;;;0;
BEE;Sports optics & accessories;532105;Olympus Slim 10x21 RC II WP Dark Green;Olympus;V501014DE000;4545350038328;;;;;;53.55;available;;;;0;
BEE;Sports optics & accessories;535703;Bresser Nautic 7x50;Bresser;1866815;4007922146089;;;;;;124.79;available;;;;0;
BEE;Sports optics & accessories;535710;Bresser Nautic 8x42 Mono;Bresser;1866860;4007922194714;;;;;;61.76;available;;;;0;
BEE;Sports optics & accessories;535717;Bresser Condor 10x32;Bresser;1821032;4007922150437;;;;;;100.21;available;;;;0;
BEE;Sports optics & accessories;535731;Bresser Condor 10x50;Bresser;1821050;4007922150468;;;;;;135.50;available;;;;0;
BEE;Sports optics & accessories;535766;Bresser Special 11x56 Porro Hunter;Bresser;1551156;4007922141930;;;;;;87.61;awaiting;;;;0;
BEE;Sports optics & accessories;535773;Bresser Hunter 8x21;Bresser;1110821;4007922141398;;;;;;12.54;available;;;;0;
BEE;Sports optics & accessories;535780;Bresser Hunter 10x25;Bresser;1111025;4007922141404;;;;;;13.80;available;;;;0;
BEE;Sports optics & accessories;535787;Bresser Hunter 8x40;Bresser;1150840;4007922141442;;;;;;24.58;available;;;;0;
BEE;Sports optics & accessories;535794;Bresser Hunter 7x50;Bresser;1150750;4007922141459;;;;;;27.04;available;;;;0;
BEE;Sports optics & accessories;535801;Bresser Hunter 10x50;Bresser;1151050;4007922141466;;;;;;30.25;available;;;;0;
BEE;Sports optics & accessories;535808;Bresser Hunter 8-24x50;Bresser;1162450;4007922141497;;;;;;43.49;available;;;;0;
BEE;Sports optics & accessories;535815;Bresser Scala 3x27 CB;Bresser;3010600;4007922001258;;;;;;24.58;available;;;;0;
BEE;Sports optics & accessories;535822;Bresser Scala 3x25 MPG;Bresser;3011600;4007922133980;;;;;;27.10;available;;;;0;
BEE;Sports optics & accessories;535829;Bresser Spektar 9-27x50;Bresser;4334000;4007922151120;;;;;;68.70;available;;;;0;
BEE;Sports optics & accessories;561351;Nikon Travelite EX  8x25 CF;Nikon;BAA704AA;0018208085057;4571137581022;;;;;72.44;awaiting;;;;0;
BEE;Sports optics & accessories;561372;Nikon Travelite EX  9x25 CF;Nikon;BAA705AA;0018208085064;4571137581039;;;;;91.34;available;;;;0;
BEE;Sports optics & accessories;561379;Nikon Travelite EX 10x25 CF;Nikon;BAA706AA;0018208085071;4571137581046;;;;;84.07;available;;;;0;
BEE;Sports optics & accessories;561386;Nikon Travelite EX 12x25 CF;Nikon;BAA707AA;0018208085088;4571137581053;;;;;91.55;available;;;;0;
BEE;Sports optics & accessories;561428;Nikon TRA-3;Nikon;BAB90008;0018208081523;4571137582616;;;;;23.21;available;;;;0;
BEE;Sports optics & accessories;561477;Nikon Prostaff 5 82-S;Nikon;BDA320FA;0018208087747;4571137584573;;;;;229.09;available;;;;0;
BEE;Sports optics & accessories;561491;Nikon Prostaff 5 82-A;Nikon;BDA321FA;0018208087754;4571137584580;;;;;229.09;awaiting;;;;0;
BEE;Sports optics & accessories;561505;Nikon Prostaff 5 60-A;Nikon;BDA323FA;0018208087778;4571137584603;;;;;180.42;available;;;;0;
BEE;Sports optics & accessories;561533;Nikon Okular SEP 20x/25X f. Prostaff 5;Nikon;BDB90180;0018208069781;4571137584610;;;;;56.52;available;;;;0;
BEE;Sports optics & accessories;561540;Nikon Okular SEP 30x/38x f. Prostaff 5;Nikon;BDB90181;0018208069798;4571137584627;;;;;73.00;awaiting;;;;0;
BEE;Sports optics & accessories;561547;Nikon Okular SEP 16 16-48x/ 20-60x f. Prostaff 5;Nikon;BDB90182;0018208069804;4571137584634;;;;;95.83;awaiting;;;;0;
BEE;Sports optics & accessories;562114;Bresser junior Kids Binocular 6x21;Bresser;8810621;4007922152486;;;;;;15.69;available;;;;0;
BEE;Sports optics & accessories;591885;Carson MM-618 Monocular;Carson;MM-618;4250138216248;;;;;;12.56;available;;;;0;
BEE;Sports optics & accessories;612827;Canon Binocular 12x36 IS II;Canon;9332A011;4960999207711;8714574963754;;;;;545.87;awaiting;;;;0;
BEE;Sports optics & accessories;617071;Bresser Special Hunt  9x63;Bresser;1540963;4007922141954;;;;;;119.12;awaiting;;;;0;
BEE;Sports optics & accessories;619864;Olympus  7x35 DPS I;Olympus;N1240282;0050332140806;;;;;;43.73;available;;;;0;
BEE;Sports optics & accessories;619871;Olympus  8x40 DPS I;Olympus;N1240382;0050332140837;;;;;;47.22;available;;;;0;
BEE;Sports optics & accessories;619878;Olympus 10x50 DPS I;Olympus;N1240482;0050332140868;;;;;;52.51;awaiting;;;;0;
BEE;Sports optics & accessories;670887;Braun Binocular  8x42 WP;Braun Phototechnik;20150;4000567201502;;;;;;55.59;available;;;;0;
BEE;Sports optics & accessories;670908;Braun Monocular  8x42 WP-C;Braun Phototechnik;20140;4000567201403;;;;;;67.89;awaiting;;;;0;
BEE;Sports optics & accessories;672798;Nikon Aculon T01  8x21 white;Nikon;BAA803SA;0182080880960;4571137585389;;;;;38.58;awaiting;;;;0;
BEE;Sports optics & accessories;672805;Nikon Aculon T01  8x21 orange;Nikon;BAA803SC;0182080881196;4571137585402;;;;;39.68;available;;;;0;
BEE;Sports optics & accessories;672812;Nikon Aculon T01  8x21 blue;Nikon;BAA803SB;0182080881028;4571137585396;;;;;36.37;available;;;;0;
BEE;Sports optics & accessories;672819;Nikon Aculon T01 10x21 black;Nikon;BAA804SA;0182080881264;4571137585419;;;;;44.92;onorder;;;;0;
BEE;Sports optics & accessories;672826;Nikon Aculon T01 10x21 red;Nikon;BAA804SB;0182080881332;4571137585426;;;;;40.50;available;;;;0;
BEE;Sports optics & accessories;672840;Nikon Aculon A211  7x35;Nikon;BAA810SA;0182080879834;4571137585051;;;;;58.82;available;;;;0;
BEE;Sports optics & accessories;672847;Nikon Aculon A211  8x42;Nikon;BAA811SA;0182080879902;4571137585068;;;;;64.09;available;;;;0;
BEE;Sports optics & accessories;672861;Nikon Aculon A211 10x42;Nikon;BAA812SA;0182080880038;4571137585075;;;;;74.39;available;;;;0;
BEE;Sports optics & accessories;672889;Nikon Aculon A211  7x50;Nikon;BAA813SA;0182080880106;4571137585082;;;;;69.69;available;;;;0;
BEE;Sports optics & accessories;672917;Nikon Aculon A211 10x50;Nikon;BAA814SA;0182080880274;4571137585099;;;;;85.35;awaiting;;;;0;
BEE;Sports optics & accessories;672924;Nikon Aculon A211 12x50;Nikon;BAA815SA;0018208088034;4571137585105;;;;;91.34;available;;;;0;
BEE;Sports optics & accessories;672931;Nikon Aculon A211 16x50;Nikon;BAA816SA;0182080880410;4571137585112;;;;;94.21;available;;;;0;
BEE;Sports optics & accessories;672938;Nikon Aculon A211  8-18x42;Nikon;BAA817SA;0182080880588;4571137585129;;;;;113.79;available;;;;0;
BEE;Sports optics & accessories;672945;Nikon Aculon A211 10-22x50;Nikon;BAA818SA;0182080880656;4571137585136;;;;;113.15;available;;;;0;
BEE;Sports optics & accessories;672966;Nikon Prostaff 3 16-48x60;Nikon;BDA202SA;0018208088072;0182080880724;4571137585228;;;;201.64;available;;;;0;
BEE;Sports optics & accessories;677817;Bresser Spezial Astro 20x80;Bresser;1552081;4007922002897;;;;;;81.30;available;;;;0;
BEE;Sports optics & accessories;677964;National Geographic  7x50;National Geographic;9019000;4007922201382;;;;;;30.88;awaiting;;;;0;
BEE;Sports optics & accessories;678209;National Geographic  8x21;National Geographic;9024000;4007922201405;;;;;;15.69;available;;;;0;
BEE;Sports optics & accessories;680470;National Geographic 10x25;National Geographic;9025000;4007922201412;;;;;;18.84;awaiting;;;;0;
BEE;Sports optics & accessories;680498;National Geographic 10x50 Porro;National Geographic;9056000;4007922201399;;;;;;34.03;awaiting;;;;0;
BEE;Sports optics & accessories;680519;National Geographic 20-60x60 Spotting Scope;National Geographic;9057000;4007922201672;;;;;;56.09;awaiting;;;;0;
BEE;Sports optics & accessories;680533;National Geographic  8-24x50 Porro;National Geographic;9064000;4007922000275;;;;;;47.27;awaiting;;;;0;
BEE;Sports optics & accessories;689059;Kipon Spotting Scope/Telescope Adapter 10x, 0° for Canon;Kipon;18221;4250234582216;;;;;;49.99;available;;;;0;
BEE;Sports optics & accessories;696465;Nikon Aculon A30 8x25 black;Nikon;BAA807SA;0018208088140;0182080881400;;;;;43.15;available;;;;0;
BEE;Sports optics & accessories;696472;Nikon Aculon A30 8x25 silver;Nikon;BAA807SB;0018208088157;0182080881578;;;;;44.75;available;;;;0;
BEE;Sports optics & accessories;696479;Nikon Aculon A30 10x25 black;Nikon;BAA808SA;0018208088164;0182080881646;;;;;47.59;available;;;;0;
BEE;Sports optics & accessories;696486;Nikon Aculon A30 10x25 silver;Nikon;BAA808SB;0018208088171;0182080881714;;;;;47.59;available;;;;0;
BEE;Sports optics & accessories;696542;Nikon Monarch 5  8x42;Nikon;BAA830SA;0182080886696;4571137585761;;;;;222.35;onorder;;;;0;
BEE;Sports optics & accessories;696549;Nikon Monarch 5 10x42;Nikon;BAA831SA;0182080886764;4571137585778;;;;;245.56;awaiting;;;;0;
BEE;Sports optics & accessories;696556;Nikon Monarch 5 12x42;Nikon;BAA832SA;0182080886832;4571137585785;;;;;262.78;available;;;;0;
BEE;Sports optics & accessories;704697;BUSHNELL Legend Ultra HD 10x25 black;Bushnell;190125;0029757190116;029757190116;;;;;159.46;available;;;;0;
BEE;Sports optics & accessories;704725;BUSHNELL Legend Ultra HD 10x42 black;Bushnell;191042;0029757191069;029757191069;;;;;287.03;available;;;;0;
BEE;Sports optics & accessories;704732;BUSHNELL Legend Ultra HD 10x42 camo;Bushnell;191043;0029757191045;029757191045;;;;;306.18;available;;;;0;
BEE;Sports optics & accessories;704774;BUSHNELL Trophy XLT 10x28 green;Bushnell;232810;0029757232816;029757232816;;;;;70.64;available;;;;0;
BEE;Sports optics & accessories;704781;BUSHNELL Trophy XLT 10x28 camo;Bushnell;232811;0029757232823;029757232823;;;;;97.14;available;;;;0;
BEE;Sports optics & accessories;704802;BUSHNELL Trophy XLT 10x42 green;Bushnell;232410;0029757232403;029757232403;;;;;136.58;available;;;;0;
BEE;Sports optics & accessories;704830;BUSHNELL Legacy 8x42 black;Bushnell;120842;0029757120847;029757120847;;;;;105.97;onorder;;;;0;
BEE;Sports optics & accessories;704851;BUSHNELL Marine 7x50 Porro blue;Bushnell;137501;0029757137517;029757137517;;;;;176.63;available;;;;0;
BEE;Sports optics & accessories;704858;BUSHNELL Marine 7x50 Porro blue w/ Compass;Bushnell;137500;0029757137500;029757137500;;;;;206.08;available;;;;0;
BEE;Sports optics & accessories;704872;BUSHNELL Marine 7x50 Porro blue 3-axis digital compass with TILT;Bushnell;137570;0029757137579;029757137579;;;;;270.85;available;;;;0;
BEE;Sports optics & accessories;704949;BUSHNELL PowerView 8x32 black;Bushnell;140832;0029757140845;029757140845;;;;;62.05;available;;;;0;
BEE;Sports optics & accessories;704970;BUSHNELL PowerView 10x42;Bushnell;141042;0029757141040;029757141040;;;;;89.05;available;;;;0;
BEE;Sports optics & accessories;704977;BUSHNELL Legend Ultra HD 12-36x5 black w/45 Deg. Eyepiece;Bushnell;786351ED;0029757786364;029757786364;;;;;370.93;available;;;;0;
BEE;Sports optics & accessories;704984;BUSHNELL Legend Ultra HD 20-60x8 black w/45 Deg. Eyepiece;Bushnell;786081ED;0029757786081;029757786081;;;;;510.28;available;;;;0;
BEE;Sports optics & accessories;704991;BUSHNELL SpaceMaster 15-45x50 black w/45 Deg. Eyepiece;Bushnell;787345;0029757787316;029757787316;;;;;176.63;available;;;;0;
BEE;Sports optics & accessories;704998;BUSHNELL Trophy XLT 15-45x50 green;Bushnell;785015;0029757785015;029757785015;;;;;229.62;available;;;;0;
BEE;Sports optics & accessories;705005;BUSHNELL Trophy XLT 20-60x65 green;Bushnell;786520;0029757786524;029757786524;;;;;264.95;available;;;;0;
BEE;Sports optics & accessories;705061;BUSHNELL ImageView 15-45x70 - 5M Spotting Scope;Bushnell;111545;0029757111548;029757111548;;;;;323.84;available;;;;0;
BEE;Sports optics & accessories;711249;Nikon Digiscoping Adapter DSA-N1 for Nikon 1;Nikon;BDB90080;0018208082704;4571137585037;;;;;130.27;available;;;;0;
BEE;Sports optics & accessories;711256;Nikon Digiscoping Adapter DSB-N1 for Nikon 1;Nikon;BDB90161;0018208082711;4571137585044;;;;;110.80;available;;;;0;
BEE;Sports optics & accessories;712663;Nikon Monarch 5  8x56;Nikon;BAA835SA;0018208088737;4571137586287;;;;;414.38;available;;;;0;
BEE;Sports optics & accessories;712670;Nikon Monarch 5 16x56;Nikon;BAA836SA;0018208088744;4571137586294;;;;;515.07;available;;;;0;
BEE;Sports optics & accessories;712677;Nikon Monarch 5 20x56;Nikon;BAA837SA;0018208088751;4571137587307;;;;;543.53;available;;;;0;
BEE;Sports optics & accessories;712684;Nikon Prostaff 5  8x42;Nikon;BAA820SA;0018208088690;4571137585860;;;;;119.27;available;;;;0;
BEE;Sports optics & accessories;712691;Nikon Prostaff 5 10x42;Nikon;BAA821SA;0018208088706;4571137585877;;;;;133.69;available;;;;0;
BEE;Sports optics & accessories;712698;Nikon Prostaff 5 10x50;Nikon;BAA822SA;0018208088713;4571137585884;;;;;157.22;available;;;;0;
BEE;Sports optics & accessories;712705;Nikon Prostaff 5 12x50;Nikon;BAA823SA;0018208088720;4571137585891;;;;;165.45;available;;;;0;
BEE;Sports optics & accessories;723205;Nikon Okular NEP-30-60W;Nikon;BDB91100;0182080887754;;;;;;314.44;onorder;;;;0;
BEE;Sports optics & accessories;723212;Nikon Okular NEP-38W;Nikon;BDB90402;0182080699036;;;;;;199.89;onorder;;;;0;
BEE;Sports optics & accessories;723219;Nikon Digiscoping Adapter FSA-L3 DSLR to Monarch Fieldscope;Nikon;BDB90900;0182080887686;;;;;;176.69;onorder;;;;0;
BEE;Sports optics & accessories;723226;Nikon Digiscoping Adapter DAS-N2 Nikon 1 to Monarch Fieldscope;Nikon;BDB91000;0182081613864;;;;;;176.69;onorder;;;;0;
BEE;Sports optics & accessories;754171;Canon Binocular 10x42 L IS WP;Canon;0155B010;4960999256498;8714574963693;;;;;1248.23;available;;;;0;
BEE;Sports optics & accessories;807149;Canon Binocular 10x30 IS;Canon;2897A018;4960999301365;8714574963778;;;;;317.67;awaiting;;;;0;
BEE;Sports optics & accessories;813099;Nikon Prostaff 7s  8x30;Nikon;BAA842SA;0018208089345;4571137587871;;;;;108.27;onorder;;;;0;
BEE;Sports optics & accessories;813106;Nikon Prostaff 7s 10x30;Nikon;BAA843SA;0018208089352;4571137587895;;;;;120.61;available;;;;0;
BEE;Sports optics & accessories;813113;Nikon Prostaff 7s  8x42;Nikon;BAA840SA;0018208089321;4571137587833;;;;;142.25;available;;;;0;
BEE;Sports optics & accessories;813120;Nikon Prostaff 7s 10x42;Nikon;BAA841SA;0018208089338;4571137587857;;;;;153.12;awaiting;;;;0;
BEE;Sports optics & accessories;838061;National Geographic  6x21;National Geographic;9103000;4007922001555;;;;;;15.69;awaiting;;;;0;
BEE;Sports optics & accessories;840945;Nikon Aculon W10 8x21 yellow;Nikon;BAA846WA;0018208160105;4571137587987;;;;;41.60;available;;;;0;
